# nombre_artista;nombre_album;nombre_cancion;popularidad;duracion_ms;track_id
badbadnotgood;IV;Time Moves Slow;71;273864;1IqF5PUDUnaykHLs0RWbDO
bol4;Red Diary Page.1;Some;74;181373;3jsYQw78lrxJA2ysnmOIf9
bol4;Red Diary Page.1;To My Youth;68;222680;4gMPlHHAjOQnUrhsuqHivn
ikon;Return;LOVE SCENARIO;71;209648;3d3ELsqKlQ7WA0a10Isu3l
taeyong;2021 Winter SMTOWN : SMCU EXPRESS;ZOO;71;177413;7eVu7FI02cTicLEgVtUvwF
weeekly;We play;After School;71;205373;52CBUrIdyf8tbZaUY9iawE
sam kim;Nevertheless, (Original Television Soundtrack, Pt. 6);Love Me Like That;71;211363;1lhm29o3syw122xynSKaAK
exid;X;FIRE;71;207013;7IkuRNVAjwXpZ2DheQHL4L
bruce hornsby;The Way It Is;The Way It Is;71;297853;6V50MyHPGhEmwYu0Wdyf0t
shasings;Let Me Down Slowly / Mai Dhoondhne Ko Zamaney / Kabhi Jo Badal Barsey (Medley);Let Me Down Slowly / Mai Dhoondhne Ko Zamaney / Kabhi Jo Badal Barsey (Medley);71;147579;2VrSkfinwUSNc7uAXiL0FA
priya saraiya;ABCD 2;Sun Saathiya;71;218724;0zuqABAUKs8WLVq8vCmfst
joan jett & the blackhearts;I Love Rock 'N' Roll (Expanded Edition);I Love Rock 'N Roll;77;175173;2Cdvbe2G4hZsnhNMKyGrie
joan jett & the blackhearts;Bad Reputation (Expanded Edition);Bad Reputation;68;169186;7pu8AhGUxHZSCWTkQ2eb5M
joan jett & the blackhearts;Up Your Alley;I Hate Myself for Loving You;68;246800;2HXixVqzzm9rEUIMAWzshl
bowling for soup;A Hangover You Don't Deserve;1985;71;193000;5oQcOu1omDykbIPSdSQQNJ
iamchino;Ay Mi Dios;Ay Mi Dios;71;252003;5Uel5PmPBZICA0TQTI912U
gazzzy;Feel Like God;Feel Like God;71;155951;0Ck25uqrWpIM3yGPP5lxFW
gentrammel;Out Of My Mind;Out Of My Mind;71;173846;01UeBfllW39eaKdiCw556R
aidan bissett;Tripping Over Air;Tripping Over Air;72;182382;7mzPAftljnsFmU6131Pqcd
aidan bissett;More Than Friends;More Than Friends;70;183012;1Ph96WpdjNlwD6iKRE2Xa3
jess benko;Do You Love Me, or Are You Just Lonely?;A Soulmate Who Wasn’t Meant to Be;71;316556;0gOz9JUXsaKVzLTSmFDtdo
neil young;Eat, Pray, Love;Heart Of Gold;74;188440;5vd1QZ0tdXOExiegC55IAS
neil young;Eat, Pray, Love;Harvest Moon;68;299106;2nekCvC9XRXQckWNnkIp2l
jeff buckley;Grace;Hallelujah;71;413826;3pRaLNL3b8x5uBOcsgvdqM
little circuits;Beautiful Imagination;Beautiful Imagination;71;143052;5LEHlRPjGcZ5RdagAwXpHS
ark patrol;Let Go;Let Go;71;248056;3kdlVcMVsSkbsUy8eQcBjI
marina;Electra Heart (Deluxe);Bubblegum Bitch;78;154666;6IbnUaczZBT34DhaD6S18F
marina;Electra Heart (Deluxe);Primadonna;74;221075;4sOX1nhpKwFWPvoMMExi3q
marina;The Family Jewels;Oh No!;72;182586;4sNwdacKyi2S26WrRtNama
marina;The Family Jewels;Are You Satisfied?;71;198960;6lKRMylSZMtA7EqPl0pcdI
marina;Electra Heart (Deluxe);How to Be a Heartbreaker;71;221493;2sEk5R8ErGIFxbZ7rX6S2S
marina;About Love (From The Netflix Film “To All The Boys: P.S. I Still Love You”);About Love - From The Netflix Film “To All The Boys: P.S. I Still Love You”;59;214106;4XII12nbsvJblXfG1I2QR4
boston;Boston;More Than a Feeling;79;285133;1QEEqeFIZktqIpPI4jSVSF
boston;Boston;Peace of Mind;68;303586;1GqlvSEtMx5xbGptxOTTyk
boston;Third Stage;Amanda;65;256200;4gpext9x0CbdD9NWaa4nDj
sigala;Stay the Night;Stay the Night;77;171954;4qtdkdTY1t3RmlmSbWykzR
sigala;Melody;Melody;75;167142;6Owc2SuzwO3LW1SAODYK3l
sigala;You for Me;You for Me;73;175435;73QyyUMMvtNELmULI4FOsp
sigala;Lasting Lover;Lasting Lover;72;218358;0DmAvNCAK08oCi7miSZUIY
sigala;Brighter Days;We Don't Care;56;207666;6THwtgImf1ZAR2w3iknjeS
lovelytheband;sail away;sail away;71;179000;6G8xvLFNkXy3HM5EbQI6c8
lovelytheband;finding it hard to smile;broken;70;204878;6XcfKZvJio9Z0fQy11GnNX
keung to;風雨不改 (電影《阿媽有咗第二個》主題曲);風雨不改 (電影《阿媽有咗第二個》主題曲);72;308053;172oAbLGpgeCsukno7oBRe
keung to;Dear My Friend,;Dear My Friend,;69;232007;11IqNbLOD4s4nVYSuEttFR
vundabar;Gawk;Alien Blues;82;155933;11iIikXxC6NP0Ma8vMD27x
vundabar;Gawk;Oulala;59;264346;499SvLeXfMRLhi6BSrPU3Y
nct dream;Beatbox - The 2nd Album Repackage;Beatbox;73;205133;0CatzXH85XWyBqqdB6qPMB
nct dream;Hot Sauce - The 1st Album;Hot Sauce;68;195813;6B8MM3PVQtUbZLay7tP7er
neck deep;The Peace And The Panic;Wish You Were Here;73;248253;4Ssi6tKwrTHi5qvDndrZRP
neck deep;Life's Not Out To Get You;December;68;218954;4oVdhvxZrKQTM9ZsUIZa3S
inner circle;Blazzin' Fire;Sweat (A La La La La Long);72;227067;1SssFw74DdHVjRa6ADggdD
inner circle;Blazzin' Fire;Bad Boys (Theme from COPS);69;229374;0qeKzbUsW0V4ZWRJrHNiD3
mimi webb;Ghost of You;Ghost of You;74;158063;7Kbw2fTMOU43MrqXdGzroh
mimi webb;House On Fire;House On Fire;73;140803;2iHsdUnmKGIuc9oRE3DfgJ
mimi webb;Good Without;Good Without;69;182121;15OCqNPYoLziEAsbVnqRj5
mimi webb;Goodbye;Goodbye;66;184167;5b6enCVP67LsqqrfTs6rxr
mecano;Entre el Cielo y el Suelo (Bonus Tracks Edition);Me cuesta tanto olvidarte;72;174946;1w2Nnj1HEUgoOglVRWfZj8
mecano;Entre el Cielo y el Suelo (Bonus Tracks Edition);Hijo de la luna;69;259146;2LmlZvAmT1L0O3iPVSQWOX
edis;Arıyorum;Arıyorum;72;193805;6g6MHm9u0h2Em9Xuk89eqR
edis;Martılar;Martılar;69;157439;1xEpgyKx4ZHtefFAh0SmU5
camilo;De Adentro Pa Afuera;Aeropuerto;78;177626;4v7riPZWyAclrOfUSwD0zp
camilo;KESI (Remix);KESI - Remix;76;176575;0IqCoZ168iRc9LqfrYgpZy
camilo;Pegao;Pegao;74;160733;7Dk8r4VR5NoveUvTiCKEXC
camilo;Mis Manos;KESI;70;177255;42lpuSQmnLUM1ZXJVzIVOi
camilo;Tutu;Tutu;69;178613;1nocRtwyNPVtGcIJqfgdzZ
camilo;Por Primera Vez;Tutu;65;179339;1Ol5LmdNDNpFu1oNwfgkux
camilo;Tutu (Remix);Tutu - Remix;61;164191;302I7g0l3jmAbzFu9WBCmu
tomorrow x together;minisode 2: Thursday's Child;Good Boy Gone Bad;78;191038;1HsSIPLTQT354yJcQGfEY3
tomorrow x together;The Chaos Chapter: FIGHT OR ESCAPE;LO$ER=LO♡ER;75;199919;21aOLk12MksET8AsbU0SI6
tomorrow x together;The Chaos Chapter: FREEZE;0X1=LOVESONG (I Know I Love You) feat. Seori;74;202203;1Z8TPHiKeCUyClxV6WTTIf
tomorrow x together;minisode1 : Blue Hour;Blue Hour;73;209105;3ObPkJQAgjAhTwYvDhPrAW
tomorrow x together;The Chaos Chapter: FREEZE;Anti-Romantic;72;215188;44tTqUi3xi7E28QLzHVdUA
tomorrow x together;minisode 2: Thursday's Child;Opening Sequence;71;177976;1exxGxUMlJWD1h9YcE9YZH
tomorrow x together;minisode 2: Thursday's Child;Lonely Boy (The tattoo on my ring finger);71;168751;6AOrC7t2WS5ykYcnoHpiS2
tomorrow x together;The Dream Chapter: MAGIC;9 and Three Quarters (Run Away);69;211866;1rqb2FCXVn2HNL1afJEnTr
tomorrow x together;Valley of Lies;Valley of Lies;69;184093;3Bgl1xMI00capuTqUHBNUW
tomorrow x together;minisode 2: Thursday's Child;Thursday's Child Has Far To Go;68;211399;04CHEoMbrLOiX8co3EG5dO
tomorrow x together;The Dream Chapter: ETERNITY;Can't You See Me?;67;201445;2ecGP5xUE5126x6yHa7J6E
tomorrow x together;The Dream Chapter: STAR;CROWN;66;230706;0EmYZZ8OqeALedVhijSjsg
tomorrow x together;The Dream Chapter: STAR;Cat & Dog;66;187573;3RsEvBUaNT9MXqUvQVuK1G
tomorrow x together;minisode 2: Thursday's Child;Trust Fund Baby;66;156364;20pl0RVGT7P6L1Jr9p51nw
vishal mishra;Kaise Hua (From "Kabir Singh");Kaise Hua (From "Kabir Singh");72;234722;1y1rQTkWmrZdJmjwuK07GC
vishal mishra;Kabir Singh;Kaise Hua;71;234722;5w0Xpt2YHT2Y3z3e4UUJP7
vishal mishra;Manjha;Manjha;71;191647;0UZLaEOSIc5kg0cc7eszqC
vishal mishra;Teri Hogaiyaan (From "Broken But Beautiful Season 2");Teri Hogaiyaan;69;175874;53S98SFeRSxjd7F7eUnfAJ
vishal mishra;Naacho Naacho (From "Rrr");Naacho Naacho (From "Rrr");68;214207;208sMwgVcaFt2mT79Df1KG
lauren daigle;Look Up Child;You Say;75;274693;6Up545NUflOiXo8cEraH49
lauren daigle;Look Up Child;Rescue;69;215613;7r9kOxiNDnkAg5QKqtyjVk
lauren daigle;How Can It Be;Trust in You;66;211600;50f6Sc85lbQgEaOfQm41Zr
prinz;Peter Pan (feat. Liilz);Peter Pan (feat. Liilz);70;139586;6lft9WPolzGl1c0sxWAMsZ
jake owen;Greetings From...Jake;Made For You;70;238400;7vF3xkCMvZjAe2nTWY0uQZ
the bellamy brothers;Bellamy Brothers;Let Your Love Flow;70;198760;064SVQsmWl5EF0zahmzkQk
niko moon;GOOD TIME;GOOD TIME;70;214720;2S8UMuLJ0z8agFgFGJ6Ztt
desireless;François;Voyage voyage;70;266600;2d8D7uk3tbAThjRkdfrx9c
kim wilde;Kim Wilde;Kids In America;70;205533;1YGZyfvdgZxzipWoWYVKxi
marc benjamin;I Want More;I Want More;70;129600;4ZWyj5whGZ3nNLwOtOLrMt
lil xan;TOTAL XANARCHY;Betrayed;70;187173;4vaxvNDaLSoD36iZX515ug
matt maltese;As the World Caves In;As the World Caves In;73;218754;4JE6agBLHGA5TaF6FlqfBD
matt maltese;Bad Contestant;As the World Caves In;71;218754;3NM41PVVUr0ceootKAtkAj
matt maltese;Krystal;Krystal;68;220244;5JJPfHpByZ66XsEyCNVi2p
matt maltese;Good Morning It's Now Tomorrow;Everyone Adores You (at least I do);68;203133;6klFWv2xDGeTDoiKTtx4hg
bread;Baby I'm-a Want You;Everything I Own;70;187000;52VIdyKqp1pJRSyUQaxKUA
ridsa;Santa Maria;Santa Maria;70;189519;3wfQEIvOfeVkXgGZogK3gL
mc kevinho;Olha A Explosão;Olha A Explosão;70;162053;6Q4foUefrAyCt8VxJFML56
saving abel;Saving Abel;Addicted;70;222826;3pxCXv0NACYfYnLjFcQW5D
chevelle;Wonder What's Next (Expanded Edition);The Red;70;238400;1gyee1JuFFiP476LQpRMYU
eddie money;Can't Hold Back;Take Me Home Tonight;70;211160;7b4yGtR0rujvLi5EBfKKJ2
saint jhn;Roses (Imanbek Remix);Roses - Imanbek Remix;81;176840;24Yi9hE78yPEbZ4kxyoXAI
saint jhn;Ghetto Lenny's Love Songs;Trap (feat. Lil Baby);67;184699;2Y8hY4rRRQQjdaZkkwzpd9
saint jhn;Collection One;Roses;62;173610;3mRlFZHUyvJbPTlkzg4LyJ
the black skirts;TEAM BABY;EVERYTHING;70;293000;19Hg1UCZaCdpHB37L7x63X
daisy the great;Record Player (with AJR);Record Player (with AJR);70;149538;4jYt1pQqg2mIZmY4FWCZEM
khai dreams;Now and Then;Sunkissed;70;126464;1tD8J13a74q8fBqXwAP50j
frankie cosmos;Next Thing;Fool;70;124021;5Yx9t9RgATAtYoHN8gbRM0
bia;LONDON (feat. J. Cole);LONDON (feat. J. Cole);70;250722;5vhrsx08dHh2QcVh1Rsiwt
dellafuente;K alegría;K alegría;70;159215;4FvJysAX0y4TfHE9CIprrx
the rasmus;Dead Letters;In the Shadows;70;257920;1fr92Vupmcs2vgLMFVQ7rd
emanuel fremont;Saying Things;Saying Things;70;123500;2bjQvSk5T3A2dmnqqeRhzI
stebin ben;Thoda Thoda Pyaar;Thoda Thoda Pyaar;74;244724;5nsET7aVWXu017lsQjRFCV
stebin ben;Mera Dil Bhi Kitna Pagal Hai (Recreated Version);Mera Dil Bhi Kitna Pagal Hai - Recreated Version;70;200827;2n9ylYiF7urpXo36qBwr3g
stebin ben;Chupana Bhi Nahi Aata (Recreated Version);Chupana Bhi Nahi Aata - Recreated Version;66;178598;5vX8Lsju18s8HnFNRSlwmj
dropkick murphys;The Warrior's Code;I'm Shipping Up To Boston;70;153600;7rSERmjAT38lC5QhJ8hnQc
r. city;What Dreams Are Made Of;Locked Away (feat. Adam Levine);78;227480;7x5xYW5W42OGPAdHUyyguy
r. city;Locked Away (feat. Adam Levine);Locked Away (feat. Adam Levine);62;227280;0sQLhT32E9ZG2zn5iYR6nN
matt simons;When The Lights Go Down;Catch & Release - Deepend Remix;70;195173;11BAVEGi1ivJ6JWLqKUNrZ
minik knudsen;I et andet liv;I et andet liv;70;186500;48UNHWGzRfk4AOKrCJM7XJ
sports;Naked All the Time;You Are the Right One;70;172506;2qpacEyFxmbxCpIEqZkqvC
parcels;Tieduprightnow;Tieduprightnow;70;249956;66tkDkPsznE5zIHNt4QkXB
cynthia erivo;Stand Up (From Harriet);Stand Up (From Harriet);70;303477;3wNNbf63xkxw9rIVWtFy7a
neil frances;Music Sounds Better with You;Music Sounds Better with You;70;198305;1vMGIZbIkpaLSagdF2ygcV
blackbear;dead;idfc;81;207026;3SErMoIKdRELto2OspGs5L
blackbear;everything means nothing;hot girl bummer;80;188343;6jRq8gaZhMUyy5RclRPcAf
blackbear;deadroses;idfc;76;245172;6y6jbcPG4Yn3Du4moXaenr
blackbear;digital druglord;do re mi;73;212027;6Se3x9ANMLv0dCDsjGmEjh
blackbear;@ my worst;@ my worst;69;191364;0mHGftgYtmpH4y17T3VZ2E
blackbear;in loving memory;gfy (with Machine Gun Kelly);69;174066;4nvGIQPgLnWWJUJrnRsIOX
blackbear;everything means nothing;queen of broken hearts;67;171171;1xyUCr7dIJYaUaaiDf4Q1L
blackbear;everything means nothing;me & ur ghost;67;201398;5tiZBnx5IvETA0Pj3gELjn
blackbear;idfc (Tarro Remix);idfc - Tarro Remix;64;248633;1wsZ0cp5He4Wm4yohNjwIs
blackbear;everything means nothing;if I were u (with Lauv);63;186468;2ttGfRawDPWlkAoXxP5Z72
blackbear;everything means nothing;smile again;60;149253;0rWMOzZ7fFYZWI1qlCY4Ig
red velvet;‘The ReVe Festival’ Finale;Psycho;75;210560;3CYH422oy1cZNoo0GTG1TK
red velvet;‘The ReVe Festival 2022 - Feel My Rhythm’;Feel My Rhythm;75;210253;2oBMZYteeO8DyXV9gDx6Za
red velvet;The Perfect Red Velvet - The 2nd Album Repackage;Bad Boy;71;210817;5GKwq4sO5ZHKuWaDmdwMQc
red velvet;Queendom - The 6th Mini Album;Queendom;69;181760;6SpPr7K4YQ2wp8jU6uOTmQ
red velvet;Perfect Velvet - The 2nd Album;Peek-A-Boo;67;189049;42tFTth2jcF7iSo0RBjfJF
red velvet;START-UP (Original Television Soundtrack) Pt. 1;Future;62;215880;2gvlPqqngL3BppFCwLXnVc
blackpink;BORN PINK;Shut Down;87;175889;6tCd8bPvYnceDG7W9M1RMk
blackpink;Pink Venom;Pink Venom;85;186964;7EyhPjrJzjx0fk2i7vUJCS
blackpink;BORN PINK;Pink Venom;83;186964;5P3o95Jf0YBQRQ4j2XPpfC
blackpink;BORN PINK;Typa Girl;82;179172;3BHR1mJOqn2UZyq98YKPgd
blackpink;BORN PINK;Hard to Love;80;162569;1I2MEjnS9c4OPMnKWbIuYs
blackpink;BORN PINK;Tally;78;184248;6Ho58vQUjGnBU9m8Z6uNcv
blackpink;BORN PINK;The Happiest Girl;78;222025;21hB8x6QTEsTfIDENPcyXm
blackpink;SQUARE ONE;BOOMBAYAH;77;240793;13MF2TYuyfITClL1R2ei6e
blackpink;As If It's Your Last;As If It's Your Last;77;213264;4ZxOuNHhpyOj4gv52MtQpT
blackpink;BORN PINK;Yeah Yeah Yeah;77;178923;3ABi5sVjvEp08IQEKh8BmG
blackpink;BORN PINK;Ready For Love;76;184677;61tqrU7wp1EnoJ5ajtYXMl
blackpink;THE ALBUM;How You Like That;75;180956;6bvZRLLkBKkmgpBJTTj3QK
blackpink;SQUARE TWO;PLAYING WITH FIRE;75;197288;7qmvLmX9tyaTiBAVNI6YEn
blackpink;SQUARE ONE;WHISTLE;74;211631;6NEoeBLQbOMw92qMeLfI40
blackpink;BORN PINK;Shut Down;73;175889;34TQk2yqzMX6X3AAAOeUvT
blackpink;THE ALBUM;Lovesick Girls;73;192765;1GMufNnkKAnPLnqKJ5HHxW
blackpink;SQUARE UP;DDU-DU DDU-DU;71;209355;69BIczdH6QMnFx7dsSssN8
blackpink;THE ALBUM;Pretty Savage;71;199122;28tufPkTcXmdNqTvi9hsoG
blackpink;Kill This Love;Kill This Love;71;189052;5GK7eDDTVz7CTge1wJrDQW
blackpink;SQUARE TWO;STAY;71;230322;3tP6QKbXvtrxiDI7QwKyUf
blackpink;THE ALBUM;Ice Cream (with Selena Gomez);70;175813;1cdbkpZ3q1KYZDNSrOpdkb
blackpink;THE ALBUM;Love To Hate Me;67;169797;3Gk1LfB771PIEGgsEa7gcV
blackpink;SQUARE UP;Forever Young;67;237076;2Pp9osgyIcw6o1avfDDDhH
blackpink;BORN PINK;The Happiest Girl;67;222025;1dMN2vSRoKEGnIjDOmzmrz
blackpink;THE ALBUM;Crazy Over You;66;161945;7bi5vk9KoY6Flkat31ViYD
blackpink;THE ALBUM;You Never Know;66;229201;00J8yszzb5PR6ZIvSBtg0Y
blackpink;Kill This Love;Don't Know What To Do;66;201081;4ghGrdxwqLA6ZoCiu0u4IR
blackpink;BORN PINK;Ready For Love;64;184677;0NFjUVEW0ndIiodGuMhHQU
blackpink;THE ALBUM;Bet You Wanna (Feat. Cardi B);64;159168;3AgMOlgdrG9RJXDWifcjVd
blackpink;BLACKPINK ARENA TOUR 2018 "SPECIAL FINAL IN KYOCERA DOME OSAKA";SO HOT - THEBLACKLABEL REMIX BLACKPINK ARENA TOUR 2018 "SPECIAL FINAL IN KYOCERA DOME OSAKA";64;144166;1fMXWEkJpIH483OrKn1zFV
blackpink;SQUARE UP;Really;63;197789;4HxVweMysEnuYxy3gkFtKk
blackpink;BORN PINK;Yeah Yeah Yeah;63;178923;0Rl04KI0zAZAbS9WbUKj1F
blackpink;Kill This Love;Kick It;63;191225;3VN74YiIjtY5ouKahBjmRX
blackpink;Kill This Love;Hope Not;63;191030;29fsVDL9T36N0tyD7ByLdI
