# nombre_artista;nombre_album;nombre_cancion;popularidad;duracion_ms;track_id
fiji blue;I Should've Told You;I Should've Told You;56;197522;5Q9KfZHV6BZZLQzhKpfPpq
fiji blue;Butterflies;Butterflies;54;176480;1e8OoeGOa2VbOqrBhYDliJ
fiji blue;I Loved You, What Happened?;Up Down;54;190515;6HLtZhPygF6XrLVLkkaEYC
fiji blue;Day by Day;Day by Day;53;177080;7ennBS5KF7XksS3WvusJSS
fiji blue;I Loved You, What Happened?;Feel Something;52;150756;5MWA0KkMh18hC2BkcCs4me
fiji blue;Reasons You Should Care;Reasons You Should Care;51;161347;4uuSmtQXYcFwlvFoyC2qiu
fiji blue;Numb;Numb;50;162180;60hN3qknfJ3XkG20RcTmln
fiji blue;Wait!;Wait!;48;168951;7gpmEGMOAti4brA7PSCRp4
dept;Spring in Winter;Winter blossom;60;168870;1ynuDDHKN7P7fmJEljdCLd
dept;whenever it rains;Whenever it rains (feat. Nason & amin);56;185737;6eQtDU7frMlvQp3jSUqInu
dept;Autumn breeze;Autumn breeze (Feat. Milky Day);54;174683;2XOy3DKHapEiDxG7EFI2wT
bob sinclar;World Hold On (FISHER Rework);World Hold On - FISHER Rework;73;178304;2YDOjCfkGciEXxSutB6LJR
bob sinclar;Rock This Party (Everybody Dance Now);Rock This Party - Everybody Dance Now;68;245466;0Qn0i8df7Q76ej3RAXAtI2
bob sinclar;World Hold on (Children of the Sky) [Radio Edit];World Hold on (Children of the Sky) [Radio Edit];67;204230;1c0zagykmGPDYuxJeDqZhJ
bob sinclar;Love Generation (Radio Edit);Love Generation - Radio Edit;67;204798;7M13FwBAKWNa2jqcZeUhL6
bob sinclar;World Hold On (Radio Edit) [Vintage Culture & Dubdogz Remix];World Hold On (Radio Edit) [Vintage Culture & Dubdogz Remix];65;172073;0VdwHBLCTSdrTJFIjWOsEC
bob sinclar;Swanky Club House, Vol. 1;Summer Moonlight - Club Mix;0;360224;0HlSPkpyZrgluk5EzAVLmJ
luca;Fever;Fever;65;173411;45uwWuhL7nNamSKw3DnpQl
luca;Keep You Away;Keep You Away;61;138000;4u62RkJPMac3ZP4yBJEiLw
luca;Be Alive;Be Alive;57;142200;0p874cho40bM8HTxGaorjx
luca;Overflow (feat. Joel Stewart);Overflow - feat. Joel Stewart;53;142105;380vyl9xb7um0l5qIYyWeC
luca;Counterfeit;Counterfeit;53;140400;4jlod5Jgj3yiH8FcSLXrcv
luca;Above the Clouds;Above the Clouds;51;148000;0cSx626ZgTuknh3DbzYtRx
sara costa;Ithaque;Ithaque;58;189026;3VOtDNKPohGZKv1OAO5QKR
sara costa;Tourment d'amour;Tourment d'amour;58;163738;1MSr681PNnYl99LGajtPi5
sara costa;Ants in Pants;Ants in Pants;54;150000;3glNWhZ110B2DLJcCyPfGt
hideyuki hashimoto;Page;Page;57;128000;02kN88Xc8ks3JiKkGrMNpm
hideyuki hashimoto;Echo;Echo;57;121250;5CBDOzmi9RXYOWi7YMrU9e
hideyuki hashimoto;Kanade;Kanade;56;161013;7lihjNUhcrpaennBT2nuWX
the everly brothers;The Very Best of The Everly Brothers;All I Have to Do Is Dream;67;143333;7dblNGnRXEBrVJunazs2U5
the everly brothers;The Very Best of The Everly Brothers;Wake up Little Susie;61;123520;11fNLqDB47gMKj7BHhR2Qr
the everly brothers;The Very Best of The Everly Brothers;Bye Bye Love;59;142906;6oRHRkQigTzJ3KwpO3XOV6
the everly brothers;Best Of The Everly Brothers - Rare Solo Classics;Let It Be Me;58;146733;0Tjdbd83LEAWrA0atsXMDJ
the everly brothers;The Golden Hits of The Everly Brothers;Crying in the Rain;58;120306;3lWuagNhAzcqOikD5KnBku
the everly brothers;The Very Best of The Everly Brothers;Devoted to You;55;141040;4FrMb1ckGBrhARbHySQKx5
the everly brothers;The Golden Hits of The Everly Brothers;Walk Right Back;54;139640;3NUXLtK8UGdD8TvZ12b4dD
the everly brothers;A Date with The Everly Brothers;Love Hurts - 2007 Remaster;50;142306;6hgY1l6EqrfrHRNrxwKRiK
the everly brothers;The Fabulous Style Of The Everly Brothers;Let It Be Me;48;158560;0V58TmLnChjbNycM9QfFC0
kilj;No Remedy;No Remedy;59;121624;0vpawKw0jXvUCbHAGUXDGj
kilj;wish i never met u;wish i never met u;56;123428;0UX0TejWosIkJLtXeXJ1F6
kilj;Militant;Militant;55;106136;6ZZw6vR15Tg59f7fl9NZ4X
arctic monkeys;AM;I Wanna Be Yours;92;183956;5XeFesFbtLpXzIVDNQP22n
arctic monkeys;AM;Do I Wanna Know?;88;272394;5FVd6KXrgO9B3JPmC8OPst
arctic monkeys;Favourite Worst Nightmare;505;88;253586;0BxE4FqsDD1Ot4YuBXwAPp
arctic monkeys;AM;Why'd You Only Call Me When You're High?;88;161123;086myS9r57YsLbJpU0TgK9
arctic monkeys;AM;R U Mine?;83;201726;2AT8iROs4FQueDv2c8q2KE
arctic monkeys;AM;Snap Out Of It;80;193030;0NdTUS4UiNYCNn5FgVqKQY
arctic monkeys;Favourite Worst Nightmare;Fluorescent Adolescent;79;183893;2x8evxqUlF0eRabbW2JBJd
arctic monkeys;AM;Arabella;78;207356;7nzsY8vlnKdvGOEE0rjAXZ
arctic monkeys;Body Paint;Body Paint;77;290584;11jRCxY01k9jvCdUru0EeP
arctic monkeys;There’d Better Be A Mirrorball;There’d Better Be A Mirrorball;77;265798;0yowbJnnbTLpr99f9l1uba
arctic monkeys;AM;Knee Socks;76;257563;2LGdO5MtFdyphi2EihANZG
arctic monkeys;Whatever People Say I Am, That's What I'm Not;When The Sun Goes Down;76;202133;2zzLRQ78kKfPTx8FJQCdC2
arctic monkeys;Whatever People Say I Am, That's What I'm Not;I Bet You Look Good On The Dancefloor;75;173680;3DQVgcqaP3iSMbaKsd57l5
arctic monkeys;Whatever People Say I Am, That's What I'm Not;Mardy Bum;74;175440;2fyIS6GXMgUcSv4oejx63f
arctic monkeys;Humbug;Crying Lightning;72;224826;6wVWJl64yoTzU27EI8ep20
arctic monkeys;Favourite Worst Nightmare;Teddy Picker;72;165000;5kxVyCgEUND7E2QKG7JmoF
arctic monkeys;AM;No. 1 Party Anthem;71;243131;5TTGoX70AFrTvuEtqHK37S
arctic monkeys;Favourite Worst Nightmare;Brianstorm;71;172866;7f9I5WdyXm5q1XqnSYgQZb
arctic monkeys;AM;One For The Road;70;206051;6wNUBZNWFxdUGof6vkaykE
arctic monkeys;Why'd You Only Call Me When You're High?;Stop The World I Wanna Get Off With You;70;191040;2QUlMbvD9bL8wHqfsoqoet
arctic monkeys;Leave Before The Lights Come On;Baby I'm Yours;69;152613;0SzvmWfOhoxZVGrmvb56YL
arctic monkeys;AM;Fireside;69;181049;4atMrAadB7dS8xn9vfk9PQ
arctic monkeys;Whatever People Say I Am, That's What I'm Not;From The Ritz To The Rubble;69;193426;2vQQfWTanvD99OeHLAoyhW
arctic monkeys;Favourite Worst Nightmare;Do Me a Favour;69;209253;2BqfIlpahcebJPeu1IUTEo
arctic monkeys;Favourite Worst Nightmare;Old Yellow Bricks;69;193226;5KGbRvZyVyKP2AEJMHErB4
arctic monkeys;Humbug;Cornerstone;68;197973;5bsnLiT00hG37qd8p2jdVl
arctic monkeys;Body Paint;There’d Better Be A Mirrorball;67;265798;4B4GwsjpJKPVN65J59ecfB
arctic monkeys;AM;I Want It All;67;185406;1j9rezdE3YeC7yktZXC1em
arctic monkeys;Whatever People Say I Am, That's What I'm Not;A Certain Romance;67;331200;0eDQj41kzBhMKQIkTt6OJR
arctic monkeys;AM;Mad Sounds;66;215011;75n7mraeMycQOl2sDGYaTe
arctic monkeys;Whatever People Say I Am, That's What I'm Not;Fake Tales Of San Francisco;66;177946;7BuzJmV2h6eBbSDdRaDY7C
arctic monkeys;Who The F*** Are Arctic Monkeys?;No Buses;65;197320;6mOiT65GFmXgBAviM3lrsE
arctic monkeys;Suck It and See;Love is a Laserquest;65;191426;0S6CXA5LpRDX6b4akgrOot
arctic monkeys;Fluorescent Adolescent;Too Much To Ask;64;183253;1LSwssG5oIAMXYcvpOoPLC
arctic monkeys;Suck It and See;Suck It and See;64;225986;0LxeKwg9t7HOnyfv4bTALT
arctic monkeys;Humbug;Secret Door;64;223066;4dtP86vkhzwNXCFpCtizce
arctic monkeys;I Ain't Quite Where I Think I Am;I Ain’t Quite Where I Think I Am;63;191173;7DPhusadsTZ2VrXOGcuX2y
arctic monkeys;Suck It and See;Piledriver Waltz;63;203880;4Ai0ANRDYwx6mCD4Uty1WS
arctic monkeys;I Bet You Look Good On The Dancefloor;Bigger Boys and Stolen Sweethearts;63;180640;4TC0dnB5DxvoKcsalffFZe
arctic monkeys;Favourite Worst Nightmare;D is for Dangerous;63;138106;5RrHzXKmwVd5BCq4UzyJPd
arctic monkeys;Humbug;My Propeller;63;205746;2hmHlBM0kPBm17Y7nVIW9f
arctic monkeys;Whatever People Say I Am, That's What I'm Not;Dancing Shoes;63;141133;0hAMkY2kwdXPPDfQ1e3BmJ
arctic monkeys;Whatever People Say I Am, That's What I'm Not;The View From The Afternoon;63;222946;5eyTC5GZzpzlN7YRO9AoPf
arctic monkeys;Favourite Worst Nightmare;Balaclava;62;171226;0ftMOhVfFm5Wbs5sZdEtsC
arctic monkeys;Humbug;Pretty Visitors;62;220506;45n7uujqwmMyBMjBu9SwRu
arctic monkeys;Leave Before The Lights Come On;Leave Before The Lights Come On;62;233946;4Du0BRUJvKybzxcRplp7HF
arctic monkeys;Suck It and See;Don't Sit Down 'Cause I've Moved Your Chair;62;183506;3czdA0j4iaLDJJCoT5D8iP
arctic monkeys;Tranquility Base Hotel & Casino;Four Out Of Five;61;312346;5Z5nbOXhsSbySVC7WUc6y9
arctic monkeys;Fluorescent Adolescent;The Bakery;61;176520;2amJsWuU8ohAth78f2QOLD
arctic monkeys;Humbug;Dance Little Liar;61;283493;3u16Clmxz7dJpnQWXXynok
arctic monkeys;Suck It and See;She's Thunderstorms;61;234920;5xw2cHVLw1rlDPp3cL9Zuv
arctic monkeys;Whatever People Say I Am, That's What I'm Not;Riot Van;61;134933;4wMR4fRKMTyUJG6VAsmccv
arctic monkeys;Who The F*** Are Arctic Monkeys?;Despair In The Departure Lounge;60;202853;605E2oDpy3uSIhbRFcrQyn
arctic monkeys;Suck It and See;Black Treacle;60;217440;7EUcOIbJSePmXGvAe7G79C
arctic monkeys;Favourite Worst Nightmare;This House is a Circus;60;191680;0DKvcH4SCRdhVYTxStKx9h
arctic monkeys;Tranquility Base Hotel & Casino;Tranquility Base Hotel & Casino;59;211967;2URDbWGmPz3vhagl25p8OC
arctic monkeys;Tranquility Base Hotel & Casino;Star Treatment;59;354640;0b93tWwuoAC0nXe1CfR30I
arctic monkeys;Who The F*** Are Arctic Monkeys?;Who The Fuck Are Arctic Monkeys?;59;336826;05FVS9qqWq2A82fYCtblkt
arctic monkeys;Favourite Worst Nightmare;If You Were There, Beware;59;276200;0idZZsnM7nuSYanlpKTuwV
arctic monkeys;Favourite Worst Nightmare;The Bad Thing;59;145213;4N2yjWLIxZjOXDrCu2VlJe
arctic monkeys;Whatever People Say I Am, That's What I'm Not;Still Take You Home;59;173666;64a5XZCVDWwvC7gwPPCsH6
arctic monkeys;I Ain't Quite Where I Think I Am;Body Paint;58;290584;7A7FsIDnBMnz1PAnSOxUdh
arctic monkeys;One For The Road;You're So Dark;58;182751;40DwUg5zPX8H23WpTdD2iW
arctic monkeys;When The Sun Goes Down;7;58;128506;5IKz3HfzRT3EAhxCsrBqwf
arctic monkeys;Whatever People Say I Am, That's What I'm Not;Perhaps Vampires Is A Bit Strong But…;58;268626;6Slvi85s1hIaeykjvDe1xk
arctic monkeys;Whatever People Say I Am, That's What I'm Not;You Probably Couldn't See For The Lights But You Were Staring Straight At Me;58;130813;111SaDBbcHW0zedi4RBHDp
arctic monkeys;Whatever People Say I Am, That's What I'm Not;Red Light Indicates Doors Are Secured;58;143626;56GFlp1dkt7dw56pQdTwqW
arctic monkeys;I Ain't Quite Where I Think I Am;There’d Better Be A Mirrorball;56;265798;03mHinvLdrdSTd7w4GPXwH
arctic monkeys;Tranquility Base Hotel & Casino;The Ultracheese;55;217720;3PhbzvTllkq1rkULafc6ns
arctic monkeys;Suck It and See;That's Where You're Wrong;55;256800;2fgQ8COnxtEvaTcNbEtsUf
arctic monkeys;Humbug;Dangerous Animals;55;210666;0pdp3VrR4WQaswf0GyT0Y0
arctic monkeys;Humbug;Potion Approaching;55;212133;3RHHXwyRtskFx87sX80xEy
arctic monkeys;Suck It and See;Reckless Serenade;54;162746;1bXLpqe49cqEpj88uPR4pu
arctic monkeys;Tranquility Base Hotel & Casino;American Sports;54;158040;2HbYLDA1SigY1ilC94ieVu
arctic monkeys;Suck It and See;Library Pictures;54;142173;0qfGWpvJGlp17wdTm19ioK
arctic monkeys;Live at the Royal Albert Hall;Do I Wanna Know? - Live;54;281093;5zDoSmh06F7kjXGIHFhQzh
arctic monkeys;Who The F*** Are Arctic Monkeys?;Cigarette Smoker Fiona;54;176546;4p2hMNZn99j1awX7EsxO8u
arctic monkeys;Suck It and See;The Hellcat Spangled Shalalala;54;180373;52M1FvGd0AkoUwcHL2L8jv
arctic monkeys;Do I Wanna Know?;Do I Wanna Know?;54;273424;7xmwLmkoWpghkq8jyEhtbx
arctic monkeys;Live at the Royal Albert Hall;Four Out Of Five - Live;54;331520;5dthj0uH1DJAbxC6B9n4Co
arctic monkeys;Humbug;The Jeweller's Hands;53;344053;4PDPn7HosIycoXeoeibFc5
arctic monkeys;Humbug;Fire And The Thud;53;237533;6EMhO2CuQZ3u7ZKDRuf560
arctic monkeys;Live at the Royal Albert Hall;Why'd You Only Call Me When You're High? - Live;53;183680;1VUcb7Ik5bYw0SzXBH9rLr
arctic monkeys;Suck It and See;Brick By Brick;53;179906;49HYB8tppaxOsbBfeozPxu
arctic monkeys;I Bet You Look Good On The Dancefloor;I Bet You Look Good On The Dancefloor;53;176466;6uV5q0yxaOujbxkwUCUEEf
arctic monkeys;Live at the Royal Albert Hall;Brianstorm - Live;52;209906;1RJxGCTCROHUFVWMFOWPYM
arctic monkeys;Tranquility Base Hotel & Casino;Batphone;51;271613;7aiKdAM9WYW3GzWSA9OXIl
arctic monkeys;Tranquility Base Hotel & Casino;She Looks Like Fun;51;182560;60T4FDF1tTcFlXkI08FFhL
arctic monkeys;Tranquility Base Hotel & Casino;Golden Trunks;51;173626;0U6Vg6RUmzADUO0Y9fVKft
arctic monkeys;Live at the Royal Albert Hall;505 - Live;51;275733;4Q2vbGXSU28xWveWKp4wra
arctic monkeys;Cornerstone;Catapult;51;206944;5j2LDsUsxbCnZkhJwLkbKp
arctic monkeys;Suck It and See;All My Own Stunts;51;232280;7cRR82VFtvy3FeqIrjEeFy
arctic monkeys;Live at the Royal Albert Hall;Crying Lightning - Live;51;240706;38mecB29TH0gTqIxhM4OK1
arctic monkeys;Tranquility Base Hotel & Casino;Science Fiction;50;185906;6hkfgHhYXyDVYahUOZhGRd
arctic monkeys;Tranquility Base Hotel & Casino;The World's First Ever Monster Truck Front Flip;50;180013;5rqQTEIVK2PTuXU9GI2wT0
arctic monkeys;Crying Lightning;Red Right Hand;50;259813;0R194013qdfjeFiap76Nzs
arctic monkeys;Suck It and See;Evil Twin;50;197373;4Xb9WKmzyiPeQSRqNQ2djU
arctic monkeys;Fluorescent Adolescent;Plastic Tramp;49;173520;1oXsmzLhOxjYgWFXZqfyV8
arctic monkeys;Why'd You Only Call Me When You're High?;Why'd You Only Call Me When You're High?;49;161123;1CIlKWhwH35XcCzpofRjux
arctic monkeys;One For The Road;One For The Road;48;206051;69GXaKmq1wdZ8zFedogQKg
arctic monkeys;The Car;The Car;0;198554;0C6dSPCqwKqwos6s1CrDrh
arctic monkeys;The Car;Mr Schwartz;0;210012;5fClRRa7P9nPIpstj50veV
arctic monkeys;The Car;Perfect Sense;0;167379;0z5x3VmmQ7cyTeOP7VAf3T
arctic monkeys;The Car;Body Paint;0;290584;42GuKw49pPxNAkIhWGwgFs
arctic monkeys;The Car;Sculptures Of Anything Goes;0;239151;5hljqZrl0h7RcIhUnOPuve
arctic monkeys;The Car;Hello You;0;244932;5ygEUpyZy5qtZ1423zymBW
arctic monkeys;The Car;There’d Better Be A Mirrorball;0;265798;1zx6GSqLYI2ynzAHnPRKBR
arctic monkeys;The Car;Big Ideas;0;237984;4KPi4VNvPOfKqIp1sx19Xf
arctic monkeys;The Car;I Ain’t Quite Where I Think I Am;0;191173;1UwUhKmFxGKs59xiWO60Sx
arctic monkeys;The Car;Jet Skis On The Moat;0;197576;2HReNSxrMRcJ0cYMzKAJK6
kana-boon;TIME;シルエット;73;240133;1di1C0QI6Y92yZPYn6XYAZ
kana-boon;ないものねだり - Revenge THE FIRST TAKE;ないものねだり - Revenge THE FIRST TAKE;58;256256;43QSsuxazI8xms29SYCtxh
kana-boon;Honey & Darling;スターマーカー (Album Mix);57;213640;6NAtVhZ5LrvoKy2Gijr5gj
kana-boon;僕がCDを出したら;ないものねだり;55;262693;1dsh4buvcBs2u7YtHy29c7
kana-boon;Torch of Liberty;Torch of Liberty;54;185166;3YblgwBrb747gUzuh2CgYF
kana-boon;KBB vol.1;スパイラル;53;181786;1o9Tn1pO1bVIJBEAcmG0If
kana-boon;きらりらり;きらりらり;52;222900;4GQjav2jvs9tmbC0KkYtCj
kana-boon;NAMiDA;バトンロード;51;280240;4ESlJoWBExtFumtISwPabd
gary moore;Still Got The Blues;Still Got The Blues;68;370866;0DnGfA1r8pAssJCuq4ojla
gary moore;Still Got The Blues;Walking By Myself;57;175866;3giA44zxPL9lXeYhzdcMpX
gary moore;Back On The Streets (Expanded Edition);Parisienne Walkways;55;200640;6z4VNjyxLfRXRx23gzl51x
gary moore;Run For Cover;Empty Rooms;52;257440;21hvIW7umCAu3dWab4MYR1
gary moore;Ballads & Blues 1982-1994;One Day;51;240440;7pFBMeAmuOT7xMeV1HAk5p
arc north;Numb;Numb;64;130677;2OfQvGrr83FGpdLA1nAR01
arc north;Youngblood;Youngblood;57;188317;6nLEcwqpVNOGRGtnV2pElc
arc north;Down;Down;55;143500;6nQZG4G0vIrQWaCGbqHCQn
arc north;Meant To Be;Meant To Be;54;208352;4Ix1tLTlUuKpRFivN7CS8Q
arc north;Enemy;Enemy;53;140000;5o1QZzfsboTlxhoAPR36LA
landon pigg;The Boy Who Never;Falling in Love at a Coffee Shop;58;244986;1KHdq8NK9QxnGjdXb55NiG
landon pigg;Coffee Shop;Falling in Love at a Coffee Shop;55;270840;5MrgVJzR1du1gz8XWe4m28
isabella celander;Use Somebody (Acoustic Version);Use Somebody - Acoustic Version;58;186660;55KKAV2VnlggBrVS0J666s
isabella celander;Stargazing;Stargazing;55;186334;4sAX65hbNtEC1lceCdGuMt
deftones;White Pony;Change (In the House of Flies);77;299533;51c94ac31swyDQj9B3Lzs3
deftones;Around the Fur;My Own Summer (Shove It);76;214760;1158ckiB5S4cpsdYHDB9IF
deftones;Around the Fur;Be Quiet and Drive (Far Away);76;299866;4Uiw0Sl9yskBaC6P4DcdVD
deftones;Diamond Eyes;Sextape;75;241533;1EryAkZ0VHstC6haIxVBiE
deftones;Saturday Night Wrist;Cherry Waves;75;317706;70L6nHORQsblY813yNqUR3
deftones;Koi No Yokan;Rosemary;73;413346;4FEr6dIdH6EqLKR0jB560J
deftones;Metal Lives!;Ohms;0;250222;4nzIpIeHWiuFQnOV5ZELnj
deftones;Metal;Ohms;0;250222;0FrFqoPT7JB0ezIU9g2OLC
gåel;Mid Air;Mid Air;61;147936;5O3UGMP9XJLbshKKZHsrGN
gåel;Fluttering;Fluttering;52;108461;5w1FbQ4wRjRkzw9IXv30GW
status quo;In The Army Now;In The Army Now;65;281746;6QLspHLCLftSGPa6vNzKuo
status quo;Whatever You Want;Whatever You Want;65;243546;2kUzt5LsTUR0ggquP7O3eN
status quo;Rockin' All Over The World;Rockin' All Over The World;65;215333;6YlOxoHWLjH6uVQvxUIUug
status quo;Just Supposin' (Deluxe);What You're Proposing;31;258000;4VByVyWcvq1163fes1cfFQ
des rocs;Let the Vultures In;Let Me Live / Let Me Die;57;207141;0AVIswXP3Q5FnlorjU0DbI
des rocs;Let the Vultures In;Used to the Darkness;56;256342;3SemJVQCsUo0K3QGN7pIXu
kvsh;Sicko Drop;Sicko Drop;69;147976;5T4lERmPqhO2ukZoGJ5sSr
kvsh;Be Someone;Be Someone;69;166005;0XMl0fVTh3PyPlwyJTn33n
kvsh;Suavemente;Suavemente;53;162580;68c8qaChNLXdBvFPCSQz4d
kvsh;Treino 2022 - Músicas para Malhar;Me Gusta (feat. Emy Perez);35;183517;0gxK4cfYe2xVX5ySfhYnbY
martin and rose music;Sing With Me A Kids Pop Music Adventure;Days Of The Week (Addams Family Parody);60;67187;56kocFnAY5vjFJdp2WP7S5
martin and rose music;Sing With Me A Kids Pop Music Adventure;The ABC Song;53;72625;1uKrAVOrVDCo86z57MnmaE
milky day;You'll Be Alright;You'll Be Alright;61;199016;4bWlQ8IMyy3PMZt88rTVQC
milky day;Take It Slow;Take It Slow;52;167961;16OsNuLTc8FYS5954MFkrV
eevee;ep seeds;m i s t;57;118182;5j6vt3vHU22A9nuuMlRnwA
eevee;unexpected;viola;56;86571;2U42jVkNgEU6DoM64eFD7i
iamalex;New Day;Secret Waterfall;58;123529;5kr0wfxMhW3PPaNMScafaK
iamalex;Silk;Kiss Me;55;171940;6GGsn0TQeULNuC8dT5p48E
j. worra;Check Out;Check Out;70;174138;2n6qz4opcJlHsEpI8030YM
j. worra;Love Boy;Love Boy;43;156895;6ZqWXWIh6yy2tfJwX0xnO3
junerule;Alright;Alright;58;149508;3yHH3LPyinYelEnaj15yKb
junerule;My Darling;My Darling;55;174193;4dCa3tf7dhIuFw8JokedvG
alex adair;Problems;Problems;57;166250;74UR9DSYWKvgTj27NubXAH
alex adair;Real for Me;Real for Me;56;180210;2Me8g0TZBRiOOYvjexvYwe
rompasso;Angetenar;Angetenar;59;190909;04aulIHjjQyDVUUmaFDy8w
rompasso;Angetenar;Angetenar;54;366031;1djh7DdNiRHdGFj5ils3BN
hosh;Midnight (The Hanging Tree);Midnight (The Hanging Tree);59;178823;38MbUy2C0FLv6exayPlImu
hosh;Tighter (feat. Jalja) [CamelPhat Remix];Tighter (feat. Jalja) - CamelPhat Remix;54;234312;3PGvcGU10IzjiSA96A2GcO
kedam;Kedam;Shy Girl;60;224104;2gz4mdVCGRqX6NrWWE7vOE
kedam;Night Out;Night Out;53;219755;7texBUhFxiH5nsSYPKnJ8Y
subriser;Satisfaction;Satisfaction;60;181500;36JXKRIYkJqJqGQRswwKvT
subriser;Tealy;Tealy;53;213818;6JE5WAHYG6bV8iXl742wts
yoshiki;Red Swan;Red Swan;63;263720;0zvN9oq95bIEQjvfcdeZlX
yoshiki;Red Swan - TV Edit -;Red Swan - TV Edit -;50;90909;3qpNyeV4wr3YeCVfrosVyN
rude-α;Paradise;Paradise;59;173626;3yBeQAxk5Jb6bzvUpqu5qX
rude-α;23;LIFE;54;182093;5JaYaJnVZ3ZCB4VLvfs3eR
bury tomorrow;Abandon Us;Abandon Us;58;222514;1be1JhmFD3qFqQ4BrDzcK6
bury tomorrow;Cannibal;Choke;55;227440;2KGCOtaTbNIbwrxS0a2UMv
keiko ishida;Nature undisclosed;Nature undisclosed;63;147661;48aOlsvnC4e8cdMsrw59Qd
keiko ishida;Out Of The Blue;A Winged Time;50;120000;26RTd4wqzRGUAAC2XoOAa4
red garland;Red Garland's Piano;Almost Like Being In Love;57;290293;6CDQBADsdzJwc3qZ3OPDHH
red garland;Red Garland's Piano;I Know Why (And So Do You);56;287613;3DsIu9DB0AZufrQHR4yJKL
javed ali;Srivalli (From "Pushpa The Rise Part - 01");Srivalli (From "Pushpa The Rise Part - 01");74;224072;7sVEoPc5ZUUQerRkgTypUZ
javed ali;Ghajini;Guzarish;62;327029;2MvCNH9ua0CeOgUQfZf56z
javed ali;Raaz 3;Deewana Kar Raha Hai;60;338922;2tva3nN2kQhBjHMC7Zlty6
javed ali;Naqaab (Original Motion Picture Soundtrack);Ek Din Teri Raahon;57;292000;6UEhNvccAc4OyEDJYB5brb
javed ali;Aakrosh;Saudebazi (Encore);56;354862;1tPPINau3vBP8Q89JTn0ER
javed ali;Ab Jo Teri Khushi (From "Kartoot");Ab Jo Teri Khushi (From "Kartoot");30;110097;0MqENhRZzwilziVEPz1uf7
d. imman;Rummy (Original Motion Picture Soundtrack);Koodamela Koodavechi;58;300373;102YVYHLNfgkfQP3qvDqsD
d. imman;Saravanan Irukka Bayamaen (Original Motion Picture Soundtrack);Yembuttu Irukkuthu Aasai;55;269832;0srLmMJws5nv8d1n9qrtro
nyno vargas;Bandolera;Bandolera;58;197052;7JH8AeMBtVm7PlVVzsRXhi
nyno vargas;Fuera de Mi (feat. José Alma);Fuera de Mi (feat. José Alma);55;213285;6wtfaK1PKLBuG3ejInDhaF
paula koops;Línea 7;Línea 7;57;175481;7dKqJB09t92xID0Hw4ycMt
paula koops;Odio que te quiero;Odio que te quiero;56;163322;3GazPkKkfpgoHk4VgRbUY0
avenged sevenfold;Hail to the King;Hail to the King;76;305906;5anCkDvJ17aznvK5TED5uo
avenged sevenfold;Nightmare;Nightmare;72;374453;4UEo1b0wWrtHMC8bVqPiH8
avenged sevenfold;Avenged Sevenfold;Afterlife;70;352426;7zAt4tdL44D3VuzsvM0N8n
avenged sevenfold;Hail to the King;Shepherd of Fire;70;323800;1fQaoh3imrMunWVZh5kf90
avenged sevenfold;Avenged Sevenfold;A Little Piece of Heaven;69;480706;1BLfQ6dPXmuDrFmbdfW7Jl
avenged sevenfold;Avenged Sevenfold;Dear God;68;393480;2FML7gk7ac6quGFIjvkDb3
avenged sevenfold;Waking The Fallen;Unholy Confessions;68;283826;78XFPcFYN8YFOHjtVwnPsl
avenged sevenfold;Nightmare;Welcome to the Family;67;245573;0jqblvsI9LBY4irmLVqqEO
avenged sevenfold;Nightmare;So Far Away;66;326813;7Hr1Ignop7cymbE3FbOtXa
avenged sevenfold;Nightmare;Buried Alive;64;404386;4veeNpXDK1YRHMTJ1Cppsg
avenged sevenfold;Hail to the King;This Means War;64;369293;2NImo2MajNai4CLk35wMut
avenged sevenfold;Avenged Sevenfold;Almost Easy;64;234093;0DkmhHO4yyqCJFjosmmWPU
avenged sevenfold;Avenged Sevenfold;Gunslinger;61;251533;7MOQrtXMNImAq5TrPZzC0w
avenged sevenfold;Avenged Sevenfold;Critical Acclaim;61;315173;4VymMhILk4DSwghPkLUPVS
avenged sevenfold;Nightmare;Danger Line;58;328386;7pS3O75hJnthHr64tlpqPn
avenged sevenfold;Sounding The Seventh Trumpet;Warmness On The Soul;55;259800;018zT8xThRbMH2QeUoMlKQ
avenged sevenfold;The Stage (Deluxe Edition);Wish You Were Here;55;313918;4JwxJm8zCPbc1DMcfVdbBl
avenged sevenfold;Waking The Fallen;I Won't See You Tonight Part 1;55;538333;67w1cb9ESAnCGJkC9hW2nO
avenged sevenfold;Nightmare;Fiction;52;307986;3b3eu3uMp1b9xPOHbfSwBi
avenged sevenfold;City of Evil;Bat Country;42;311813;6irNz2hSXvd2QJG0vXyBFR
avenged sevenfold;City of Evil;Seize the Day;41;334066;5pYVlQB1b9u9JEjaLmIDNB
avenged sevenfold;Metal;Hail to the King;0;305906;4SmpAA1iwwFw9hQ5FmYLuq
avenged sevenfold;Metal Lives!;Hail to the King;0;305906;4eCQkJy0Gq9i5lQqOJcVKN
shady moon;Cherry Blossoms;Cherry Blossoms;71;138367;4LEt6hyaGn4scwUsimBeXt
shady moon;Love Sick;Love Sick;59;155062;4uuPCAxVOrd94oxoKvbg0P
shady moon;Paranoia;Paranoia;57;140732;5bgPOFsgDgzspc3BJ2MZ0c
