# nombre_artista;nombre_album;nombre_cancion;popularidad;duracion_ms;track_id
maldita vecindad y los hijos del 5to. patio;Mostros;El Barzón;39;266386;7M4mRIorxuEm0lV27cuOii
maldita vecindad y los hijos del 5to. patio;Un Tributo;Lo Pasado, Pasado;38;199266;0i8fQAVoCd1p9ZncS4DRGs
maldita vecindad y los hijos del 5to. patio;El Circo;Querida;37;209040;7uCzfOYv9QcwMq7SjMMCmF
maldita vecindad y los hijos del 5to. patio;Maldita Vecindad y los Hijos del Quinto Patio;Rafael;37;246613;4M7KZNP7zw6028ZAvaSJlc
maldita vecindad y los hijos del 5to. patio;Maldita Vecindad y los Hijos del Quinto Patio;Mujer;35;284946;02f0SdK4A6T6MLRNUTjAUf
las pastillas del abuelo;2020;Rocanrol N´n´n´;50;266143;0TEm33n5APQRJ45tWmRnxQ
las pastillas del abuelo;Las Pastillas del Abuelo;Candombe de Resacas;48;329640;2YIpus6UhA3TOKmxNtfQrb
las pastillas del abuelo;Desafíos;Hasta Acá Nos Ayudó Dios!;48;378386;5ZEDdR3gnXAudntQOn0yOC
las pastillas del abuelo;Vivo De Pastillas: Locura Y Realidad (Live In Buenos Aires / 2016);Rompecabezas De Amor... - Live In Buenos Aires / 2016;48;305813;5zc2yka1Itw55sYxeGH4Sp
las pastillas del abuelo;Paradojas;Inercia;47;202253;1NTaFxBsq90jAF7te7TCVZ
las pastillas del abuelo;Por Colectora;La Casada;46;289459;6UzKahpnjdqdFga5RAvBFn
las pastillas del abuelo;Crisis;Me Juego el Corazón?;45;215946;6XqVKktG8x1CdAzYgXAa0o
las pastillas del abuelo;Versiones;Cerveza;45;240560;5Tx2VlERdaXscX7dh0Wteo
las pastillas del abuelo;Paradojas;Absolutismos;45;234280;506La0sS4cMOKiMRMKlsrG
las pastillas del abuelo;Triste Hora;Rompecabezas De Amor... - Live In Buenos Aires / 2016;0;305813;4qymdn8JY94UOj1rATccbp
las pastillas del abuelo;Triste Hora;Tantas Escaleras - Live In Buenos Aires / 2016;0;273533;7GfYdXlYZ0uhEjhqjFV6YQ
eurythmics;Sweet Dreams (Are Made Of This);Sweet Dreams (Are Made of This) - Remastered;82;216933;1TfqLAPs4K3s2rJMoCokcS
eurythmics;Touch (Reissue - Deluxe Edition);Here Comes the Rain Again - Remastered Version;64;294586;78RIER8V6EhrqVPOBi2GYa
eurythmics;Greatest Hits;Sweet Dreams (Are Made of This);60;292560;6zIfdCmmhPCX0cMquBsC37
eurythmics;Revenge;Thorn in My Side - Remastered;60;253400;3v9ELl9T121dhadZyIiQVn
eurythmics;Greatest Hits;There Must Be an Angel (Playing With My Heart);59;280360;1YJ4vpxPL6Wgo8gmRnvqSp
eurythmics;Greatest Hits;Miracle of Love;56;275000;6noSuYjYAXxM91DEaTAaFy
eurythmics;Greatest Hits;Love Is a Stranger;28;221600;5Arj4zfiBuwd61q9TJ7NSa
eurythmics;Românticas Anos 80;Miracle of Love;26;275666;7IaqWSI6pJdhCqFZnM6d1s
eurythmics;Ultimate Collection;Here Comes the Rain Again - Remastered Version;25;290440;5xDVxnKQpLDJZXEHzJMBvg
eurythmics;Boxed;There Must Be an Angel (Playing with My Heart);25;321106;6wtcN2hsEtRmINhghVkaEn
eurythmics;Ultimate Collection;You Have Placed A Chill In My Heart - Remastered Version;25;233133;1Jd4w8zjgqjppvFmwoCL0g
eurythmics;Ultimate Collection;Sisters Are Doin' It for Themselves - Remastered Version;24;294173;2dECbcRzzSFwcRtonjc0gt
eurythmics;Revenge;Let's Go! - Remastered Version;24;251000;2DQHaWnTLr0rA5RHzTeazR
eurythmics;Be Yourself Tonight;Better to Have Lost in Love (Than Never to Have Loved) - Remastered Version;24;306666;2gnym3haNBKGuS2WWOi1bc
eurythmics;Ultimate Collection;Right By Your Side - Remastered Version;24;228946;252fosbGeg1SBgCxVQm5JP
eurythmics;Ultimate Collection;Love Is a Stranger - Remastered Version;23;222613;7kmYuFYVsk3UCIw5wuE6B1
eurythmics;Ultimate Collection;Missionary Man - Remastered Version;23;227826;4QqqsVmbURD2U7msV6MQmZ
freddie king;Getting Ready... (World);Going Down;61;204333;2wnjZXcAT3rCjjqxLeHjv7
freddie king;Getting Ready... (World);I'm Tore Down;54;253333;2Qj1FilGsXITZbFVmVeoLy
freddie king;Thanksgiving Party;Stumble;0;216626;1HqVCK9h4LiJ61aRrrKTAt
benny martin;Canon In D (Piano & Cello);Canon In D - Piano & Cello;51;244090;6H3zH7j2izbhiKwq7yQTJa
benny martin;Disney & Pixar Piano Classics;Bundle of Joy (From "Inside Out");48;171050;2WD2AtCQVUacSSMDUFA2GS
benny martin;Can't Help Falling In Love (Piano & Cello);Can't Help Falling In Love - Piano & Cello;45;190330;3vn3IG9kFZ4Kkn0fNwM7PC
benny martin;Over the Rainbow (Piano & Cello);Over the Rainbow - Piano & Cello;45;118421;3vGir0GO42ZqJNzQv2dAU3
benny martin;Hallelujah (Piano & Cello);Hallelujah - Piano & Cello;44;292357;7wVptUzspNKB2nxDec73g1
benny martin;River Flows In You (Piano & Cello);River Flows In You - Piano & Cello;41;160698;2uVXl9p8MUKIswZUBLEgvV
benny martin;A Thousand Years (Piano & Cello);A Thousand Years - Piano & Cello;39;303500;1y9nJy8hteFJTrnzZWAtTf
benny martin;Lovely (Piano & Cello);Lovely - Piano & Cello;38;180931;4CGNLY0PVsVGubWkee0lbO
benny martin;Memories (Piano Instrumental);Memories (Piano Instrumental);37;222343;4iDTVERxWIlXYZZeq2XeVM
benny martin;You Are the Reason (Piano & Cello);You Are the Reason - Piano & Cello;35;173406;490eG6GdyHsKOFi9pPMERK
benny martin;Broadway Piano Sessions;Defying Gravity (From "Wicked");19;231029;0wbfCbntXXaNjKufn9yg8b
benny martin;Here Comes the Sun (Piano Instrumental);Here Comes the Sun (Piano Instrumental);18;203705;7HSc2wpHlXKIl8SCZK7zsP
bahramji;Call of the Mystic;Dreamcatcher;50;462493;5FRIaaCcAlC3GBjqYkVBbm
bahramji;Sufiyan;Being With You;41;424106;3p9hzlhLsBvoQ0SDQO832z
bahramji;Sufi Safir;Cameldriver;38;533680;1WNmqRVQNQOQQ5VjJ9uob7
bahramji;Sufiyan;Lovers;35;365933;2XjtXBRJXDbPj4UuE7YHQi
bahramji;Call of the Mystic;Crazy Heart;34;430453;18gCfEcwX5MZrSHmzxQQtc
bahramji;Call of the Mystic;Return of the Nightingale;32;662453;4eN0kDhBWAE5OXePHxbgoK
protiva;1718 Mixtape;Na vlastní kůži;41;222140;12HTN8E5QBJyQXNP6jfZ5U
protiva;Subliminal mixtape;Svázat se;40;219376;6cdTJaPqNwz7XStIJyiApc
protiva;Chupito Mixtape;Moc Napíču Den;34;198478;1I9nM5iODLiAaDdXhPJG99
vasuda sharma;Itno Mat Kar Shyam Singaar;Itno Mat Kar Shyam Singaar;41;274581;3Hopo6mHo25WpHShkfUQ4y
vasuda sharma;Mera Hai Tu;Mera Hai Tu;39;174545;0suRnqsGZusgNltWrORAHS
vasuda sharma;Shri Radhe Govinda;Shri Radhe Govinda;35;284307;0sDJzZbxKtjCxD6gRHjsWx
banda som e louvor;Nunca Foi Sorte, Sempre Foi Deus;Nunca Foi Sorte, Sempre Foi Deus;39;200675;5qkWX9sQjSQqcMnVjBG24M
banda som e louvor;Festa de Crente - Ao Vivo;Festa de Crente (Ao Vivo);38;481535;2hCoTGXZCtkMwOQTvEgv4T
banda som e louvor;Festa de Crente - Ao Vivo;Sem Jesus Não da (Ao Vivo);38;257927;3prvn1KrrmE7vFAqzzZKNM
die ärzte;Die Bestie in Menschengestalt;Friedenspanzer;42;237026;7M7vBoHAwzFQaMf8VaVIn4
die ärzte;Jazz ist anders;Allein;37;230053;65M6sAmgLekt2OSQUuHrMs
die ärzte;DUNKEL;DUNKEL;36;217603;5ZjY3OaTEdvMbxp0bfv6ow
lugatti;Cansado;Ebertplatzblues;39;146131;1JTG90QL5rqh3979SGXgiJ
lugatti;Cansado;Fuck 12 Skit;39;99096;4TyUkhIaTeBpahjnvA08pw
lugatti;Cansado;Bleiben vs Gehen;37;125760;1BqaEQTK9pM9l3phaAmTrx
piyush bhisekar;Hai Bharosa;Wajah;41;224486;13bxvI8AveCg4FOJTCULnb
piyush bhisekar;Hai Bharosa;Tu Hai Wajah;37;193925;7zep4BfQRkfASc8qhX0cct
piyush bhisekar;Hai Bharosa;Tum Aao Baitho Batein Kare;37;284544;14qPNe9WNrBJFeweWlkUgU
neguse.;「ハッピーな暮らし」;最愛;39;193226;5ckwwuTYWo41EfBxwVh4PV
neguse.;「ハッピーな暮らし」;恋夜;39;249603;59fXitI8pGevOkd4VeZrGr
neguse.;「ハッピーな暮らし」;秋の終;37;225960;38nzEcvHjV3iRLAlq6tQJO
paulo sérgio;Paulo Sergio Vol. 7;Índia;40;245573;4Lr7VvisMViziV1g6vlU97
paulo sérgio;Sucessos Inesquecíveis;Quero Ver Você Feliz;38;235827;5BrshJ5JeA1tX9e9AgFfKq
paulo sérgio;Bis Jovem Guarda - Paulo Sergio;No Dia Em Que Parti;37;142360;3IgRrYHxRKCpwt25lU0Yca
bill evans;Undercurrent;Skating In Central Park;59;324200;1cpANF6zMBoFoxkoIjZHjv
bill evans;You Must Believe In Spring (Remastered Version);Gary's Theme - Remastered;56;257693;3f9KhpRN6mMYoVnpuozgHD
bill evans;Essential Christmas Cocktail Party;Santa Claus Is Coming To Town;0;264360;6bGyX75xUytV0Ze8CY18UR
olivia ong;Fall in Love With;Close to You;47;243693;4zQnzaUMxtpS8y7gO33PqF
olivia ong;A Girl Meets Bossanova;Fly Me to the Moon;46;186133;4OukDE7pBKhCV4YYeYhnjq
olivia ong;Just for You;It's Real;22;278506;3ate1F9BHMzHwd7oWenQfN
ntrl;XXV;Sorry;42;229213;53aldgyl3B6Zvpl5wP0UTf
ntrl;XXV;Pertempuran Hati;38;285893;5dgHBBHOxxNXhfk6t7DGfG
ntrl;netral putih;Terbang Tenggelam;35;272000;6jwCdHrUSEl5JAEGwuZEGt
the champs;Greatest Hits / Tequila;Tequila;60;135240;5gJKsGij5oGt5H5RSFYXPa
the champs;Go Champs Go!;Tequila;55;135026;020XZ8mDVjzbnmvjL6GKls
the champs;Wiggle Wobble (50's & 60's Collection of Music);Tequila;0;134533;7nvMpVadr2vaZESadQRjCl
jovelina perola negra;Sorriso Aberto;Sorriso Aberto;42;276426;01XyRFxUKPLVOWglamSV2K
jovelina perola negra;Sangue Bom;No Mesmo Manto;37;238733;4otjxyVALgzos9DnHMMg0c
jovelina perola negra;Raça Brasileira;Feirinha da Pavuna (Confusão de Legumes);36;196600;1WVwzE16WxGYVydJSUhWq6
rainfall for sleep;Rain on Roof;Rain Sounds: Relaxing Rain on Roof - Loopable;41;134861;3I04ZEXAep0W7hYABUQxm0
rainfall for sleep;Rain on Roof;Rain Sounds: Sleep Rain on Car Hood - Loopable;40;123530;5pZXxr3Uwwx9LcieeJo8qv
rainfall for sleep;Rainfall for Sleep (Sleep Aid);Rainfall on Roof;34;179736;4jbDdUhR7ysE7iFzpjvNQH
samarinen;forgotten technology;forgotten technology;44;121453;7aTgiXCztG1kPqqO5SgHAy
samarinen;Lo-fi Radio;Lo-fi Radio;43;84023;65iNa3MLS7bQugeJIaxUUX
samarinen;Tapeloop;Walking Away;28;118588;6D92s9XsxCMSx7cnRRyIm6
vikingarna;Kramgoa Låtar 1998;Kan man älska nå'n på avstånd;41;200253;78iq6Ok02LAIqB4Ca9mF8V
vikingarna;Kramgoa Låtar 16;Lördagsafton;38;143986;4SvXH5OZD2tjjp6GjF5GXK
vikingarna;Kramgoa låtar 15;Du är ung, du är fri;36;154519;6F4w6yDhupUdnrx1U6AiUg
mor ve ötesi;Canlı Senfonik - Aya İrini;Oyunbozan - Canlı;39;280969;2NK2NdlDeRGcS4J5ZdMAKj
mor ve ötesi;Gül Kendine;Bazen;38;235266;72EsHQaM41uaUlq2nMHQFy
mor ve ötesi;Harbiye Açıkhava (Canlı Senfonik);Aşk İçinde (Harbiye Açıkhava, 2019) - Canlı Senfonik;38;246549;0hSeZwrQcT7jQZVY2OeRRY
alemão do forró;Não Vendo Não;Não Vendo Não;42;176470;3rI4yqKlC1Jy3V0OgdopAx
alemão do forró;Alemão do Forró, Vol. 06: O Rei do Forró Capixaba;Saudade Dela e Ela Deu;41;208274;4jUIkNdf5O9kUNHZGVs3zW
alemão do forró;As 20 Mais;Deixa o Povo Dançar;40;173270;0zV3EV3ZhUg3AcXnZ0lr06
alemão do forró;Balança o Povo;A Boazona;39;189831;2rKTYAzjYNEWDVOMVLZrG4
alemão do forró;Alemão do Forró, Vol. 06: O Rei do Forró Capixaba;Bye Bye;38;156133;180IH9lsmXsQlkurNPb2b3
alemão do forró;Alemão do Forró, Vol. 06: O Rei do Forró Capixaba;Oi, Atende Aí;37;162351;35RVm5AuLQntiVPw5UAdnK
alemão do forró;As 20 Mais;Tá Estourado;37;141479;13Po5jWuhBhs739On50f5j
alemão do forró;Lingerie Vermelha (Ao Vivo);Lingerie Vermelha - Ao Vivo;37;216974;3w2LyPXEIYwKcvAvBWcA50
alemão do forró;As 20 Mais;Saudade da Minha Ex;36;203102;03THOy58avyW4Ska4NT8H7
alemão do forró;Alemão do Forró, Vol. 06: O Rei do Forró Capixaba;Você Vai Se Amarrar;36;173479;6aUV0eTWuiNH22YfvGP9F4
inspector;A2Í 5Uena!, Vol 2;Amargo Adios;45;241171;0UvMeaPWStJGuXMe89bAoJ
inspector;Y Qué;Y Qué;43;212368;0nrtry9z9uj3AHr5x58cK8
inspector;Alma En Fuego;Cara De Chango;42;194893;4lMHkTJe2Kcx4yJXfBaTyj
inspector;Inspección Retroacústica;Brindo Por Ti;42;248626;6XeuHuEhijEhvt2KXsJGvZ
inspector;Soy Soledad;Soy Soledad;40;208400;50QvMSeHtzMjDGhgtWJDsi
inspector;Inspección Retroacústica;Me Estoy Enamorando;40;297693;3UlazqG94X2Zy6ENGKWiwx
inspector;Inspección Retroacústica;Inspiracional;39;276493;1iPLqMA51oVMzaATZrcZZ1
inspector;Páginas en Blanco;Pasa la Vida;38;273559;4DP3Pl4f2QysGpBvBakrIE
inspector;El Dejado;El Dejado;38;296355;0O9DNo4Mj9hvxuPFnlZhss
inspector;Es por Ti;Es por Ti;37;186756;1cKhFwWXUwOx9ba7GVYesr
inspector;Páginas en Blanco;Sin Mirar Atrás;37;209416;7963PdJLGFUHyc4a0qydqI
inspector;Ska a La Carta;My Girl;36;172771;23ZPovMSlcsbHq2aQWQMM2
inspector;Convaleciente;Convaleciente;36;206694;4O0sPAqzasrIPPuDDrlM3r
inspector;Páginas en Blanco;Breve Historia de Alcohol y una Mujer;36;201484;7tZ55W74vP6fxBZVBp4rxW
inspector;Inspector;Esta Vez;34;235066;0zPQsH6ocbEQoiVU5kEJL8
inspector;Blanco y Negro;Deja Ya de Mentir;34;230207;5BeW91S4Py7rqSAidSp0El
inspector;Ska a La Carta;"Lamba Do Ska" (Llorando Se Fue);34;228400;6KNGqIRhE44Cf56dvcgi1l
dj shadow;The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack);Six Days - Remix;66;232000;5j3QqRGflS4o5jbsFSwKW1
dj shadow;Six Days;Six Days - Remix;62;232533;3IEG65Fi7Zm8cQEEG3uJ4H
dj shadow;The Mountain Will Fall;Nobody Speak;61;195965;7Gc9OoiYsUrByC8tzD7kYY
dj shadow;Endtroducing.....;Midnight In A Perfect World;55;298373;1z6zJqayfsAiiYtQ3minb7
dj shadow;Our Pathetic Age;Rocket Fuel (feat. De La Soul);53;195666;5YRIDSxRVa1ErAVmjJARcR
dj shadow;Endtroducing.....;Building Steam With A Grain Of Salt;53;399026;4cucslsiEgezV2o900Ykg3
dj shadow;Endtroducing.....;Organ Donor;52;117240;6TdnvxC5E146AXv1doDshO
dj shadow;The Liquid Amber EP;Six Days - Machinedrum Remix;46;260945;3LpIXpas8lnDrUDqOYyB7u
dj shadow;The Private Press (Expanded Edition);Six Days;44;298973;2f5XeVrRyC4iLVyxAmacsC
dj shadow;Preemptive Strike;What Does Your Soul Look Like - Pt. 2;42;831400;6qN2alQY36EbEjpBhDP9FE
dj shadow;Endtroducing;Organ Donor - Extended Overhaul;42;268973;7GPBOpYrsIKnvW5T6gG5hl
dj shadow;Chill Beats;Six Days;37;302333;2ek1DpNX6BrSNKTygg9U7C
dj shadow;Six Days;Six Days - Radio Edit;35;218133;1lnEWFVBzbjQqBUEMC1i6P
dj shadow;Live in Manchester: The Mountain Has Fallen Tour;Soul Days - Live at Albert Hall, Manchester, England, 2017;24;538160;2CUKpuhMpP4TB6X0aXDdzg
dj shadow;Systematic (feat. Nas) (feat. Nas);Systematic (feat. Nas) (feat. Nas);21;203478;4QNYup8agiVGw8CRge3xfG
dj shadow;The Private Press;Walkie Talkie;20;146000;1X3Ghvq7Hh09nl51wNtWQI
dj shadow;The Private Press;Fixed Income;19;289000;3gFcTurpWAHpNOEMQGxBS0
dj shadow;Reconstructed : The Best Of DJ Shadow;Listen;19;179880;11VKZIFqVjUnmizg4FTbUv
dj shadow;Live in Manchester: The Mountain Has Fallen Tour;Transmission Mountain - Live at Albert Hall, Manchester, England, 2017;18;440310;1UvG24Evbe1XlAq7dwmqzU
dj shadow;The Private Press;Giving Up The Ghost;18;389333;2wXqucamc600ePixPhH7py
dj shadow;Endtroducing (Endtroducing Re-Emagined);What Does Your Soul Look Like - Pt. 1 / Prince Paul Remix;17;220819;0ZBb2uNl3ZsmSKnb5Ib6w4
paul baloche;Hosanna (Praise Is Rising) [Audio Performance Trax];Hosanna (Praise Is Rising);44;316548;0UL9awCNZORZpqGzinoBO2
paul baloche;What a Friend We Have In Jesus (Audio Performance Trax);What a Friend We Have In Jesus;41;256266;1zX4Lq4tYy3FxaQnLD8SeI
paul baloche;Open the Eyes of My Heart;Open the Eyes of My Heart;41;285626;02HdjmfXq1F2OsX6yPg86n
paul baloche;Our God Saves (Live);How Great Thou Art - Live;40;297133;5FcLBY4WNXjCzuFuaWLA5I
paul baloche;A Greater Song (Live);Your Name - Live;37;344080;2Oghfvs0YkMNadU5c31GpJ
paul baloche;Our God Saves (Live);Our God Saves - Live;33;302360;3vb0esfk0vnzl6veqMX8Nt
paul baloche;Open the Eyes of My Heart;Praise Adonai;32;241600;5C1Z0bLu8UFl4DbOZHy54h
costa mee;The Weekend Sun;Around This World;49;300000;2WS4WgeYz4aV9BuJl07PTy
costa mee;Around This World;Around This World (Nikko Culture Remix];40;325086;5p9mENkA1huAnZrtmN7OjX
costa mee;Love in Undercover / the Compilation;Love in Undercover;40;354782;5tx5uLAzl1DNvFdYMIU36i
costa mee;Left Me In The Rain;Left Me In The Rain;37;345750;78m5UWOYknIhhfOqemBtv9
costa mee;I Can't Believe;I Can't Believe;35;258182;3EY8lUHNJApNxLewXvkWs6
costa mee;Stay With Me;Stay With Me;34;284119;7n5pR9WvYzpShGsO7Jcm5s
costa mee;Around This World;Around This World;33;300000;6GZtfAjLec9oWty0Js8ksO
days of the new;Days Of The New;Touch, Peel And Stand;64;297146;2eG7o3BfbzohiETArwsX1K
days of the new;Days Of The New;Shelf In The Room;58;283973;5UNoPMX7K2W769iQ4PDfOt
days of the new;The Definitive Collection;Die Born;33;237573;3WmbBvRkRxgFvO1GMgkIm1
days of the new;At Home - Alt Edition;Touch, Peel And Stand;32;297813;26c8cu0WQJpO1BT3uvDIHI
days of the new;The Ultimate Grunge Album Vol.1;Die Born;29;236573;2xpuG88sZc4eFKENUxAfmN
days of the new;Rockklassiker;Shelf In The Room;28;284720;78p5Da5u0uT78E43BRiGUm
days of the new;The Definitive Collection;Dirty Road;24;283066;53BBBDzSIbNo4tpcDaYIu9
catz 'n dogz;Chucky73 - Bzrp 43;Chucky73 - Bzrp 43;50;194493;4jmE3QZLQv9pIA791PGZ05
catz 'n dogz;Feed My Hunger (No Shade);Feed My Hunger (No Shade);45;144608;0hsjCTNkruMDApePUJZMKv
catz 'n dogz;Moments;Sunrise;44;204756;6UNwFoIOo6SPYAP6pBRF2h
catz 'n dogz;Friendship;Would You Believe;44;270252;0HvtGDMR4hVmNK3HBUIUOS
catz 'n dogz;Kiki (Solomun Remix);Kiki - Solomun Remix;35;520625;2mioFVFyXbANMZ0PcHE9tx
catz 'n dogz;NOW / U EP;NOW;33;323600;41S2wSrdsGja0BZUYSkT9U
catz 'n dogz;Basic Colour Theory Remixed;Get It Right - Claude VonStroke Remix;17;354044;2xKUrGA3EU71dI3bNrQuEJ
souljah;Mestakung;Hanya Ingin Pulang;44;263888;5BgVG99cG9QTZLhasksD8g
souljah;Mestakung;Sudah Sudahlah;43;248032;2BxdBN7l5r5dxj9yUJfkvi
souljah;Mestakung;Mars Jangkrik;41;208718;3Fs59N7XwKmHxni4uukzqx
souljah;This Is Souljah;Jatah Mantan;38;211800;3T3c4duAhVKD3GsCmCD0aO
souljah;This Is Souljah;Satu Frekuensi;35;238506;6pOnmEtnsSKW9o0pl4wOjG
souljah;Badut Cinta;Badut Cinta;34;192571;0XB0QE1KWrZ1Z2RgvoN9XA
souljah;Mestakung;Bagaimana Caranya;33;216476;4eY1SRWnpIpNsXHsfDvOMH
soil;Scars (Expanded Edition);Halo;57;195653;1QixTwDZCcfBzA7QMyont0
soil;Scream: The Essentials;Unreal;53;198306;66I3MPPb1iMGgKVNTZOGc7
soil;Redefine;Something Real;22;187333;2EquVFQ9tuqAXozc8KuChs
soil;Scars (Expanded Edition);Center - Bonus Album Cut (Japanese Release);21;173493;18sy9aZ7t7xtKp2XelIyRW
bulldog;Filosopunk;La Noche Sin Tí;41;341952;01Nl8C2RuzukJWbOfYxsU6
bulldog;Pogo, Punk Y Sentimiento;Fatal Destino;41;342479;75dwfwU6jHcP966W9py5SQ
bulldog;Pogo, Punk Y Sentimiento;Mi amor, mi sol, mi perdición;36;240451;5x5DSEnt5Yzo9SoQBenjgY
bulldog;Salvaje;Más y Más;35;237386;0zcoDmDQzvwEagDYEGI1G5
chuy lizarraga y su banda tierra sinaloense;Me Hacían Falta Huevos;Popurrí: Las Vaquillas Cabronas;50;509826;0mFUqKd7VxTNNMfHefoxwS
chuy lizarraga y su banda tierra sinaloense;La Parranda De Los Amigos (Vol. 2 / En Vivo);Cinco De Té - En Vivo;44;220453;5z00b6yYj7hKiE2MCVgeZM
chuy lizarraga y su banda tierra sinaloense;No Es Culpa Tuya;No Es Culpa Tuya;44;168293;1FqO0g7Qzy9XhSvSJDVHLw
chuy lizarraga y su banda tierra sinaloense;La Parranda De Los Amigos (Vol. 1 / En Vivo);Medley: El Olotito / El Toro Viejo / El Sinaloense / La Imagen De Malverde - En Vivo;44;441000;4QaZC2yYRWx60342ibZBsT
chuy lizarraga y su banda tierra sinaloense;Mudanzas A La Luna;Las Güilotas;42;181440;2bCsFEdKi0EXK8GWSkNClD
chuy lizarraga y su banda tierra sinaloense;La Parranda De Los Amigos (Vol. 2 / En Vivo);Medley: Cuanto Me Gusta Este Rancho / Besos Y Cerezas - En Vivo;41;273893;3TPl1naewrD2S74fmdi3nu
chuy lizarraga y su banda tierra sinaloense;No Es Culpa Tuya;Tu Mami;41;164893;4w6XvMSqNLmWcWhzgub28q
chuy lizarraga y su banda tierra sinaloense;En la nada;¿Dónde Estas Presumida?;0;213920;7l7jGqZ6tLyCpDURjWJCdS
bedtime baby;Baby Music: Help Your Baby Sleep Through The Night;Brahms' Lullaby;55;92892;1nQOgYZWJzYsFdPvt9A7DP
bedtime baby;Baby Music: Help Your Baby Sleep Through The Night;Sleepy Time;37;156004;3gcCORMnqJKfhYegFr1r9i
bedtime baby;Baby Music: Help Your Baby Sleep Through The Night;Nap Time;37;131266;6QDq5BKqPSqsSRc6wiElIe
bedtime baby;Baby Music: Help Your Baby Sleep Through The Night;Good Dreams;37;85212;0u8SbFXDKB2rRM6MSo7IIh
bedtime baby;Baby Music: Help Your Baby Sleep Through The Night;Mary Had A Little Lamb;36;110472;57ddChwU6L0aHhrW1ecOIb
bedtime baby;Baby Music: Help Your Baby Sleep Through The Night;Pop Goes The Weasel;36;98717;39GCgw6Ky7XxH8l5UIEcIP
bedtime baby;Baby Music: Help Your Baby Sleep Through The Night;Scarborough Fair;35;130064;7beN99HILbNac4DhHfvLdd
bedtime baby;Baby Songs to Sleep - Baby Lullaby Music & Gentle Relaxing Lullabies for Babies to Sleep (Bedtime Collection);Calming Music for Baby in the Womb;33;222509;0PFK7yF46byBkDi3q6ZbRi
pitty;(Des) Concerto Ao Vivo;Pulsos - Ao Vivo;47;280093;6Uk9E5Ps5FvtYDpmjZ4EeI
pitty;Chiaroscuro;Só Agora;44;204800;6YPpOUPDkrcGOBMXZju96h
pitty;Anacrônico;Memórias;44;214546;0yfrIZmkRV80l28gDcz8nU
pitty;Chiaroscuro;Fracasso;43;216453;1287NimoHeJNaQ5a63Wjua
pitty;Casulo;Diamante;41;224522;7axJf0rBRxyTk397LbJpTt
pitty;Matriz;Te Conecta;41;231501;7BSVS5JCV9XViO1LTTIFGN
pitty;Chiaroscuro;Desconstruindo Amélia;41;241880;5lWy56wzG69YCts5BV9fth
pitty;Agora Só Falta Você - Single;Agora Só Falta Você;40;224160;1TAwDeEPPPLQNSFwUhHvaH
pitty;Anacrônico;Anacrônico;40;192106;4vQnWwYBGabKpAoYLfinQp
pitty;Matriz;Noite Inteira;40;314893;0RlvZoIzkQdr5VucJGFEPH
pitty;Dê um Rolê - Single;Dê um Rolê;39;268440;5jEAWfOIPhTol0LCRx2Mzj
pitty;Admirável Chip Novo (2022 Remix);Admirável Chip Novo - 2022 Remix;39;180413;3uDnKje1CbdtzHgTe5qTbX
pitty;Matriz;Motor;38;230089;6xokpeOZkBhvtlFAdsiIt8
pitty;(Des) Concerto Ao Vivo;Equalize - Ao Vivo;38;255680;2QtlH5dzdYDlc0hBuzsNgq
pitty;Setevidas;Um Leão;38;215773;0kpgU5BLFPhPtaCsZCERIk
pitty;Na Tela;Na Tela;37;179882;0QGgaZqvTWevxHXKEeN59t
pitty;Admirável Chip Novo;O Lobo;37;218386;1XXp1AY5XKaHIgn6huNzvP
pitty;Matriz;Bicho Solto;37;166684;3qxOR4Y5Qx3b4eC0b0owe1
pitty;Admirável Chip Novo;I Wanna Be;37;152773;5nQ7ULdDyfeZUO2R441Mwm
pitty;Matriz;Ninguém É de Ninguém;37;186954;2BvuIKbuHI3cfFeTYarKji
pitty;Setevidas;Deixa Ela Entrar;37;230453;6Oc5Zi5JXqeUglSfWpno7i
pitty;Chiaroscuro;Todos Estão Mudos;37;215480;2itjDgLVxad5cAY4LB52KL
pitty;Tempo de Brincar;Tempo de Brincar;36;166683;6cLVxeHljKgjD1mQ75QKhp
pitty;Chiaroscuro;Água Contida;36;269760;06iiULr7UigQfjuRf01PQ7
pitty;Contramão;Contramão;36;294649;1V3FaAOYea3Hxw5SYvi8tl
pitty;Matriz;Roda;36;200489;6BYA4svtumypd2sYonGCIJ
pitty;Admirável Chip Novo;Emboscada;36;193653;5cWQN3gQtgd2brnNd9xjA5
pitty;A Trupe Delirante No Circo Voador Ao Vivo;Se Você Pensa - Ao Vivo;36;193653;35EGJJhFbcdlWIMF1azyBc
pitty;Setevidas;Boca Aberta;36;178866;2tgHz0RZ3l9waaM0xljGWP
pitty;Setevidas;Pequena Morte;35;234680;2NG55jcWB0QUwGF9JvycJs
pitty;Te Conecta;Te Conecta;35;232717;2xMVj4nOUTvVZUNlh9oaW1
pitty;Matriz;Submersa;34;246121;60kX85bvmuc0iAYM6ULufL
pitty;Chiaroscuro;8 Ou 80;34;340733;7sfeMasFUdoHXstGoprj9v
hozho;Honey Trap;Honey Trap;51;505107;4Cadk17BZse20uegkkIXFR
hozho;Full Measures (Extended Mix);Full Measures;48;268356;0xC84Z2iFqPLOaUrPV9QI8
